"","X","IdNr","GpsNumber","Longtitude","BatteryVoltage","GpsDescription","Temperature","GPSIntervals","VHFTelemetry","Activity","logger_type","Day","year","Month","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"525","526","866","48536483956","0,747516","385","SAND07","51","7","A","1329","ecotone","18","2019","06","2019-06-18","2:00:00","2019-06-18 12:00:00","0.747516","41.782883","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",526,811438.354729179,4632461.97434339,811438.354729179,4632461.97434339,0.00631310077427023,"NO"
"526","527","867","48536483956","0,747416","385","SAND07","45","7","A","1329","ecotone","18","2019","06","2019-06-18","5:00:00","2019-06-18 15:00:00","0.747416","41.782283","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",527,811432.950782398,4632394.98068074,811432.950782398,4632394.98068074,0.00622268864363956,"NO"
"527","528","868","48536483956","0,745866","384","SAND07","34","7","A","2215","ecotone","18","2019","06","2019-06-18","8:00:00","2019-06-18 18:00:00","0.745866","41.784416","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",528,811293.782141499,4632626.23207877,811293.782141499,4632626.23207877,0.0249882742969495,"NO"
"528","529","869","48536483956","0,737449","384","SAND07","34","7","A","2215","ecotone","19","2019","06","2019-06-19","7:00:00","2019-06-19 07:00:00","0.737449","41.784199","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",529,810595.238541535,4632571.64812836,810595.238541535,4632571.64812836,0.0149713241146463,"NO"
"529","530","870","48536483956","0,747366","384","SAND07","42","7","A","2215","ecotone","19","2019","06","2019-06-19","9:00:00","2019-06-19 09:00:00","0.747366","41.783167","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",530,811424.510520924,4632492.96884508,811424.510520924,4632492.96884508,0.115677831643902,"NO"
"530","531","871","48536483956","0,747616","384","SAND07","48","7","A","2215","ecotone","19","2019","06","2019-06-19","2:00:00","2019-06-19 12:00:00","0.747616","41.783233","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",531,811444.970202563,4632501.20514047,811444.970202563,4632501.20514047,0.00204196597774784,"NO"
"531","532","872","48536483956","0,747983","379","SAND07","45","7","A","1852","ecotone","19","2019","06","2019-06-19","5:00:00","2019-06-19 15:00:00","0.747983","41.783383","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",532,811474.747486063,4632519.19430181,811474.747486063,4632519.19430181,0.00322093476902268,"NO"
"532","533","873","48536483956","0,736983","379","SAND07","37","7","A","1852","ecotone","19","2019","06","2019-06-19","8:00:00","2019-06-19 18:00:00","0.736983","41.78225","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",533,810565.925715873,4632353.52319673,810565.925715873,4632353.52319673,0.0855289916478753,"NO"
"533","534","874","48536483956","0,737033","379","SAND07","35","7","A","1852","ecotone","20","2019","06","2019-06-20","7:00:00","2019-06-20 07:00:00","0.737033","41.781717","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",534,810572.657674902,4632294.51369197,810572.657674902,4632294.51369197,0.00126903833616591,"NO"
"534","535","875","48536483956","0,747666","379","SAND07","43","7","A","1852","ecotone","20","2019","06","2019-06-20","9:00:00","2019-06-20 09:00:00","0.747666","41.7826","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",535,811452.194193699,4632431.09091475,811452.194193699,4632431.09091475,0.123604697512863,"NO"
"535","536","876","48536483956","0,747349","372","SAND07","50","7","A","1869","ecotone","20","2019","06","2019-06-20","2:00:00","2019-06-20 12:00:00","0.747349","41.782917","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",536,811424.309132265,4632465.14429926,811424.309132265,4632465.14429926,0.00407496934094029,"NO"
"536","537","877","48536483956","0,747899","372","SAND07","38","7","A","1869","ecotone","20","2019","06","2019-06-20","5:00:00","2019-06-20 15:00:00","0.747899","41.784399","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",537,811462.840732034,4632631.71790663,811462.840732034,4632631.71790663,0.0158292821247098,"NO"
"537","538","878","48536483956","0,740699","372","SAND07","24","7","A","1869","ecotone","20","2019","06","2019-06-20","8:00:00","2019-06-20 18:00:00","0.740699","41.782317","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",538,810874.473249006,4632374.41246021,810874.473249006,4632374.41246021,0.0594546858126489,"NO"
"538","539","879","48536483956","0,743499","372","SAND07","22","7","A","1869","ecotone","21","2019","06","2019-06-21","7:00:00","2019-06-21 07:00:00","0.743499","41.7821","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",539,811108.257990186,4632360.4568208,811108.257990186,4632360.4568208,0.00500418596851904,"NO"
"539","540","880","48536483956","0,746933","379","SAND07","36","7","A","0","ecotone","21","2019","06","2019-06-21","1:09:00","2019-06-21 11:09:00","0.746933","41.78305","0","0","14940","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",540,811389.087277519,4632478.40521986,811389.087277519,4632478.40521986,0.0203863884107949,"NO"
"540","541","884","48536483956","0,747449","373","SAND07","45","7","A","1407","ecotone","21","2019","06","2019-06-21","2:00:00","2019-06-21 12:00:00","0.747449","41.782817","0","0","3060","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",541,811433.105654371,4632454.40189632,811433.105654371,4632454.40189632,0.0163794776641668,"NO"
"541","542","885","48536483956","0,747583","373","SAND07","41","7","A","1407","ecotone","21","2019","06","2019-06-21","5:00:00","2019-06-21 15:00:00","0.747583","41.783217","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",542,811442.304850577,4632499.30860248,811442.304850577,4632499.30860248,0.0042439826726409,"NO"
"542","543","886","48536483956","0,737133","373","SAND07","35","7","A","1407","ecotone","21","2019","06","2019-06-21","8:00:00","2019-06-21 18:00:00","0.737133","41.782833","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",543,810575.575875017,4632418.80875819,810575.575875017,4632418.80875819,0.0805906185291475,"NO"
"543","544","887","48536483956","0,736899","373","SAND07","35","7","A","1407","ecotone","22","2019","06","2019-06-22","7:00:00","2019-06-22 07:00:00","0.736899","41.783649","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",544,810552.182433043,4632508.58020465,810552.182433043,4632508.58020465,0.0019822102599223,"NO"
"544","545","888","48536483956","0,747983","378","SAND07","38","7","A","1109","ecotone","22","2019","06","2019-06-22","9:00:00","2019-06-22 09:00:00","0.747983","41.782617","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",545,811478.46052403,4632434.12883349,811478.46052403,4632434.12883349,0.129046710120439,"NO"
"545","546","889","48536483956","0,747583","378","SAND07","46","7","A","1109","ecotone","22","2019","06","2019-06-22","2:00:00","2019-06-22 12:00:00","0.747583","41.783183","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",546,811442.46964205,4632495.53285074,811442.46964205,4632495.53285074,0.00658961318183892,"NO"
"546","547","890","48536483956","0,747916","378","SAND07","47","7","A","1109","ecotone","22","2019","06","2019-06-22","5:00:00","2019-06-22 15:00:00","0.747916","41.783233","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",547,811469.905666301,4632502.29349477,811469.905666301,4632502.29349477,0.00261611992578963,"NO"
"547","548","891","48536483956","0,736716","378","SAND07","33","7","A","1109","ecotone","22","2019","06","2019-06-22","8:00:00","2019-06-22 18:00:00","0.736716","41.783699","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",548,810536.730282681,4632513.47082381,810536.730282681,4632513.47082381,0.0864033256893746,"NO"
"548","549","892","48536483956","0,737566","374","SAND07","32","7","A","1535","ecotone","23","2019","06","2019-06-23","7:00:00","2019-06-23 07:00:00","0.737566","41.784799","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",549,810602.062853265,4632638.70225884,810602.062853265,4632638.70225884,0.00301807480460012,"NO"
"549","550","893","48536483956","0,746216","374","SAND07","42","7","A","1535","ecotone","23","2019","06","2019-06-23","9:00:00","2019-06-23 09:00:00","0.746216","41.783516","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",550,811327.233568426,4632527.55488519,811327.233568426,4632527.55488519,0.101880167125561,"NO"
"550","551","894","48536483956","0,747833","374","SAND07","47","7","A","1535","ecotone","23","2019","06","2019-06-23","2:00:00","2019-06-23 12:00:00","0.747833","41.784283","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",551,811457.917309762,4632618.59648277,811457.917309762,4632618.59648277,0.0147458219401442,"NO"
"551","552","895","48536483956","0,747849","374","SAND07","42","7","A","1535","ecotone","23","2019","06","2019-06-23","5:00:00","2019-06-23 15:00:00","0.747849","41.784166","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",552,811459.814307704,4632605.66149991,811459.814307704,4632605.66149991,0.00121038295224468,"NO"
"552","553","896","48536483956","0,737783","386","SAND07","35","7","A","1536","ecotone","23","2019","06","2019-06-23","8:00:00","2019-06-23 18:00:00","0.737783","41.7826","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",553,810630.729311838,4632395.28537713,810630.729311838,4632395.28537713,0.0791926302089862,"NO"
"553","554","897","48536483956","0,737633","386","SAND07","32","7","A","1536","ecotone","24","2019","06","2019-06-24","7:00:00","2019-06-24 07:00:00","0.737633","41.784199","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",554,810610.532041986,4632572.31382757,810610.532041986,4632572.31382757,0.00380711702643037,"NO"
"554","555","898","48536483956","0,747049","386","SAND07","42","7","A","1536","ecotone","24","2019","06","2019-06-24","9:00:00","2019-06-24 09:00:00","0.747049","41.7832","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",555,811398.002100563,4632495.48368958,811398.002100563,4632495.48368958,0.109874903199907,"NO"
"555","556","899","48536483956","0,747366","386","SAND07","44","7","A","1536","ecotone","24","2019","06","2019-06-24","2:00:00","2019-06-24 12:00:00","0.747366","41.782933","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",556,811425.644604769,4632466.9827901,811425.644604769,4632466.9827901,0.00367595790462543,"NO"
"556","557","900","48536483956","0,747133","378","SAND07","44","7","A","1392","ecotone","24","2019","06","2019-06-24","5:00:00","2019-06-24 15:00:00","0.747133","41.783167","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",557,811405.143958747,4632492.12367367,811405.143958747,4632492.12367367,0.00300340693498138,"NO"
"557","558","901","48536483956","0,737199","378","SAND07","37","7","A","1392","ecotone","24","2019","06","2019-06-24","8:00:00","2019-06-24 18:00:00","0.737199","41.781567","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",558,810587.180583759,4632278.45649053,810587.180583759,4632278.45649053,0.078271438817629,"NO"
"558","559","902","48536483956","0,737183","378","SAND07","32","7","A","1392","ecotone","25","2019","06","2019-06-25","7:00:00","2019-06-25 07:00:00","0.737183","41.784066","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",559,810573.772302339,4632555.91598284,810573.772302339,4632555.91598284,0.00593541339350277,"NO"
"559","560","903","48536483956","0,737349","378","SAND07","40","7","A","1392","ecotone","25","2019","06","2019-06-25","9:00:00","2019-06-25 09:00:00","0.737349","41.784683","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",560,810584.587372112,4632625.03522201,810584.587372112,4632625.03522201,0.00971535042407366,"NO"
"560","561","904","48536483956","0,747599","373","SAND07","49","7","A","1332","ecotone","25","2019","06","2019-06-25","2:00:00","2019-06-25 12:00:00","0.747599","41.7829","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",561,811445.171182735,4632464.16331335,811445.171182735,4632464.16331335,0.0810564643564563,"NO"
"561","562","905","48536483956","0,747049","373","SAND07","46","7","A","1332","ecotone","25","2019","06","2019-06-25","5:00:00","2019-06-25 15:00:00","0.747049","41.783233","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",562,811397.842178714,4632499.14838955,811397.842178714,4632499.14838955,0.00544909475451545,"NO"
"562","563","906","48536483956","0,737733","373","SAND07","38","7","A","1332","ecotone","25","2019","06","2019-06-25","8:00:00","2019-06-25 18:00:00","0.737733","41.782333","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",563,810627.864031895,4632365.45375442,810627.864031895,4632365.45375442,0.0723543140119885,"NO"
"563","564","907","48536483956","0,737049","373","SAND07","36","7","A","1332","ecotone","26","2019","06","2019-06-26","7:00:00","2019-06-26 07:00:00","0.737049","41.784366","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",564,810561.184651346,4632588.74665078,810561.184651346,4632588.74665078,0.00497929898455737,"NO"
"564","565","908","48536483956","0,747583","373","SAND07","49","7","A","1623","ecotone","26","2019","06","2019-06-26","2:00:00","2019-06-26 12:00:00","0.747583","41.782867","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",565,811444.001228122,4632460.44057048,811444.001228122,4632460.44057048,0.0495578954529196,"NO"
"565","566","909","48536483956","0,747149","373","SAND07","46","7","A","1623","ecotone","26","2019","06","2019-06-26","5:00:00","2019-06-26 15:00:00","0.747149","41.78315","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",566,811406.556237505,4632490.29383375,811406.556237505,4632490.29383375,0.00443374485252556,"NO"
"566","567","910","48536483956","0,745483","373","SAND07","37","7","A","1623","ecotone","26","2019","06","2019-06-26","8:00:00","2019-06-26 18:00:00","0.745483","41.786016","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",567,811254.197623143,4632802.52580764,811254.197623143,4632802.52580764,0.0321657129777193,"NO"
"567","568","911","48536483956","0,742783","373","SAND07","35","7","A","1623","ecotone","27","2019","06","2019-06-27","7:00:00","2019-06-27 07:00:00","0.742783","41.785316","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",568,811033.176874288,4632715.0040025,811033.176874288,4632715.0040025,0.00507935345134776,"NO"
"568","569","912","48536483956","0,747133","376","SAND07","44","7","A","636","ecotone","27","2019","06","2019-06-27","9:00:00","2019-06-27 09:00:00","0.747133","41.783433","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",569,811403.854860611,4632521.66337706,811403.854860611,4632521.66337706,0.058057254483244,"NO"
"569","570","913","48536483956","0,747183","376","SAND07","53","7","A","636","ecotone","27","2019","06","2019-06-27","2:00:00","2019-06-27 12:00:00","0.747183","41.783117","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",570,811409.5421875,4632486.75246072,811409.5421875,4632486.75246072,0.00327480262379919,"NO"
"570","571","914","48536483956","0,747149","376","SAND07","52","7","A","636","ecotone","27","2019","06","2019-06-27","5:00:00","2019-06-27 15:00:00","0.747149","41.78315","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",571,811406.556237505,4632490.29383375,811406.556237505,4632490.29383375,0.000428867133078485,"NO"
"571","572","915","48536483956","0,737483","376","SAND07","42","7","A","636","ecotone","27","2019","06","2019-06-27","8:00:00","2019-06-27 18:00:00","0.737483","41.782367","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",572,810606.919870686,4632368.32500869,810606.919870686,4632368.32500869,0.0748898118649698,"NO"
"572","573","916","48536483956","0,747366","382","SAND07","35","7","A","1030","ecotone","28","2019","06","2019-06-28","7:00:00","2019-06-28 07:00:00","0.747366","41.783983","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",573,811420.555726243,4632583.58688773,811420.555726243,4632583.58688773,0.0179831618023616,"NO"
"573","574","917","48536483956","0,747199","382","SAND07","45","7","A","1030","ecotone","28","2019","06","2019-06-28","9:00:00","2019-06-28 09:00:00","0.747199","41.78315","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",574,811410.712153198,4632490.47519733,811410.712153198,4632490.47519733,0.0130024393312424,"NO"
